"","year","perc_expl","perc_non_expl","X","Region","Country","Rate","Count","type"
"1214",2010,0.14,0.86,70,"Asia","Pakistan",10.087,18098,"Robbery"
"1215",2010,0.14,0.86,71,"Asia","Sri Lanka",31.784,6440,"Robbery"
"1216",2010,0.14,0.86,72,"Asia","Armenia",12.374,356,"Robbery"
"1217",2010,0.14,0.86,73,"Asia","Azerbaijan",3.255,294,"Robbery"
"1218",2010,0.14,0.86,74,"Asia","Cyprus",14.016,156,"Robbery"
"1219",2010,0.14,0.86,75,"Asia","Georgia",15.565,638,"Robbery"
"1220",2010,0.14,0.86,76,"Asia","Israel",39.559,2906,"Robbery"
"1221",2010,0.14,0.86,77,"Asia","Jordan",NA,NA,"Robbery"
"1222",2010,0.14,0.86,78,"Asia","Lebanon",NA,NA,"Robbery"
"1223",2010,0.14,0.86,79,"Asia","Oman",NA,NA,"Robbery"
"1224",2010,0.14,0.86,80,"Asia","Saudi Arabia",NA,NA,"Robbery"
"1225",2010,0.14,0.86,81,"Asia","State of Palestine",70.094,2843,"Robbery"
"1226",2010,0.14,0.86,82,"Asia","Turkey",11.864,8581,"Robbery"
"1227",2010,0.14,0.86,83,"Asia","United Arab Emirates",NA,NA,"Robbery"
"1228",2010,0.14,0.86,84,"Europe","Belarus",50.26,4735,"Robbery"
"1229",2010,0.14,0.86,85,"Europe","Bulgaria",50.33,3737,"Robbery"
"1230",2010,0.14,0.86,86,"Europe","Czech Republic",38.142,4019,"Robbery"
"1231",2010,0.14,0.86,87,"Europe","Hungary",34.21,3396,"Robbery"
"1232",2010,0.14,0.86,88,"Europe","Poland",50.506,19359,"Robbery"
"1233",2010,0.14,0.86,89,"Europe","Republic of Moldova",4.528,185,"Robbery"
"1234",2010,0.14,0.86,90,"Europe","Romania",12.134,2484,"Robbery"
"1235",2010,0.14,0.86,91,"Europe","Russian Federation",114.684,164547,"Robbery"
"1236",2010,0.14,0.86,92,"Europe","Slovakia",21.984,1188,"Robbery"
"1237",2010,0.14,0.86,93,"Europe","Ukraine",50.882,23300,"Robbery"
"1238",2010,0.14,0.86,94,"Europe","Denmark",60.702,3372,"Robbery"
"1239",2010,0.14,0.86,95,"Europe","Estonia",44.97,599,"Robbery"
"1240",2010,0.14,0.86,96,"Europe","Finland",28.103,1508,"Robbery"
"1241",2010,0.14,0.86,97,"Europe","Iceland",13.125,42,"Robbery"
"1242",2010,0.14,0.86,98,"Europe","Ireland",70.18,3196,"Robbery"
"1243",2010,0.14,0.86,99,"Europe","Latvia",50.59,1072,"Robbery"
"1244",2010,0.14,0.86,100,"Europe","Lithuania",87.292,2727,"Robbery"
"1245",2010,0.14,0.86,101,"Europe","Norway",34.527,1687,"Robbery"
"1246",2010,0.14,0.86,102,"Europe","Sweden",98.179,9219,"Robbery"
"1247",2010,0.14,0.86,103,"Europe","Albania",8.005,236,"Robbery"
"1248",2010,0.14,0.86,104,"Europe","Andorra",9.524,8,"Robbery"
"1249",2010,0.14,0.86,105,"Europe","Bosnia and Herzegovina",NA,NA,"Robbery"
"1250",2010,0.14,0.86,106,"Europe","Croatia",28.766,1245,"Robbery"
"1251",2010,0.14,0.86,107,"Europe","Greece",55.832,6079,"Robbery"
"1252",2010,0.14,0.86,108,"Europe","Holy See",0,0,"Robbery"
"1253",2010,0.14,0.86,109,"Europe","Italy",80.903,47996,"Robbery"
"1254",2010,0.14,0.86,110,"Europe","Malta",47.343,196,"Robbery"
"1255",2010,0.14,0.86,111,"Europe","Montenegro",0.481,3,"Robbery"
"1256",2010,0.14,0.86,112,"Europe","North Macedonia",29.165,604,"Robbery"
"1257",2010,0.14,0.86,113,"Europe","Portugal",192.922,20442,"Robbery"
"1258",2010,0.14,0.86,114,"Europe","Serbia",40.262,3620,"Robbery"
"1259",2010,0.14,0.86,115,"Europe","Slovenia",22.663,463,"Robbery"
"1260",2010,0.14,0.86,116,"Europe","Spain",179.862,84411,"Robbery"
"1261",2010,0.14,0.86,117,"Europe","Austria",51.249,4310,"Robbery"
"1262",2010,0.14,0.86,118,"Europe","Belgium",218.082,23856,"Robbery"
"1263",2010,0.14,0.86,119,"Europe","France",192.49,121038,"Robbery"
"1264",2010,0.14,0.86,120,"Europe","Germany",59.591,48166,"Robbery"
"1265",2010,0.14,0.86,121,"Europe","Liechtenstein",5.556,2,"Robbery"
"1266",2010,0.14,0.86,122,"Europe","Luxembourg",74.213,377,"Robbery"
"1267",2010,0.14,0.86,123,"Europe","Monaco",NA,NA,"Robbery"
"1268",2010,0.14,0.86,124,"Europe","Netherlands",96.655,16125,"Robbery"
"1269",2010,0.14,0.86,125,"Europe","Switzerland",56.422,4406,"Robbery"
"1270",2010,0.14,0.86,126,"Oceania","Australia",66.053,14634,"Robbery"
"1271",2010,0.14,0.86,127,"Oceania","New Zealand",57.025,2492,"Robbery"
"1272",2011,0.17,0.83,128,"Africa","Burundi",47.622,4266,"Robbery"
"1273",2011,0.17,0.83,129,"Africa","Kenya",7.555,3262,"Robbery"
"1274",2011,0.17,0.83,130,"Africa","Madagascar",10.449,2272,"Robbery"
"1275",2011,0.17,0.83,131,"Africa","Mauritius",65.068,814,"Robbery"
"1276",2011,0.17,0.83,132,"Africa","Rwanda",17.157,1766,"Robbery"
"1277",2011,0.17,0.83,133,"Africa","Uganda",12.468,4174,"Robbery"
"1278",2011,0.17,0.83,134,"Africa","United Republic of Tanzania",25.91,11834,"Robbery"
"1279",2011,0.17,0.83,135,"Africa","Cameroon",84.947,17759,"Robbery"
"1280",2011,0.17,0.83,136,"Africa","Sao Tome and Principe",0.541,1,"Robbery"
"1281",2011,0.17,0.83,137,"Africa","Algeria",52.107,19103,"Robbery"
"1282",2011,0.17,0.83,138,"Africa","Egypt",3.162,2673,"Robbery"
"1283",2011,0.17,0.83,139,"Africa","Morocco",NA,NA,"Robbery"
"1284",2011,0.17,0.83,140,"Africa","Botswana",122.134,2461,"Robbery"
"1285",2011,0.17,0.83,141,"Africa","South Africa",NA,NA,"Robbery"
"1286",2011,0.17,0.83,142,"Africa","Benin",NA,NA,"Robbery"
"1287",2011,0.17,0.83,143,"Africa","Cabo Verde",634.269,3165,"Robbery"
"1288",2011,0.17,0.83,144,"Africa","Guinea-Bissau",NA,NA,"Robbery"
"1289",2011,0.17,0.83,145,"Africa","Nigeria",NA,NA,"Robbery"
"1290",2011,0.17,0.83,146,"Africa","Senegal",NA,NA,"Robbery"
"1291",2011,0.17,0.83,147,"Americas","Bahamas",102.5,369,"Robbery"
"1292",2011,0.17,0.83,148,"Americas","Barbados",166.431,471,"Robbery"
"1293",2011,0.17,0.83,149,"Americas","Dominica",NA,NA,"Robbery"
"1294",2011,0.17,0.83,150,"Americas","Dominican Republic",NA,NA,"Robbery"
"1295",2011,0.17,0.83,151,"Americas","Grenada",35.514,38,"Robbery"
"1296",2011,0.17,0.83,152,"Americas","Jamaica",109.448,3093,"Robbery"
"1297",2011,0.17,0.83,153,"Americas","Puerto Rico",181.601,6465,"Robbery"
"1298",2011,0.17,0.83,154,"Americas","St. Kitts and Nevis",134.694,66,"Robbery"
"1299",2011,0.17,0.83,155,"Americas","St. Vincent and the Grenadines",157.407,170,"Robbery"
"1300",2011,0.17,0.83,156,"Americas","Trinidad and Tobago",278.293,3718,"Robbery"
"1301",2011,0.17,0.83,157,"Americas","Belize",135.455,447,"Robbery"
"1302",2011,0.17,0.83,158,"Americas","Costa Rica",872.588,40427,"Robbery"
"1303",2011,0.17,0.83,159,"Americas","El Salvador",92.884,5769,"Robbery"
"1304",2011,0.17,0.83,160,"Americas","Guatemala",22.811,3410,"Robbery"
"1305",2011,0.17,0.83,161,"Americas","Honduras",292.513,24808,"Robbery"
"1306",2011,0.17,0.83,162,"Americas","Mexico",649.769,751750,"Robbery"
"1307",2011,0.17,0.83,163,"Americas","Nicaragua",NA,NA,"Robbery"
"1308",2011,0.17,0.83,164,"Americas","Panama",260.874,9668,"Robbery"
"1309",2011,0.17,0.83,165,"Americas","Bermuda",147.692,96,"Robbery"
"1310",2011,0.17,0.83,166,"Americas","Canada",86.25,29790,"Robbery"
"1311",2011,0.17,0.83,167,"Americas","United States of America",113.852,354746,"Robbery"
"1312",2011,0.17,0.83,168,"Americas","Argentina",NA,NA,"Robbery"
"1313",2011,0.17,0.83,169,"Americas","Bolivia (Plurinational State of)",116.244,11872,"Robbery"
"1314",2011,0.17,0.83,170,"Americas","Brazil",550.368,1087059,"Robbery"
"1315",2011,0.17,0.83,171,"Americas","Chile",533.724,91982,"Robbery"
"1316",2011,0.17,0.83,172,"Americas","Colombia",148.613,67861,"Robbery"
"1317",2011,0.17,0.83,173,"Americas","Ecuador",474.121,72275,"Robbery"
"1318",2011,0.17,0.83,174,"Americas","Guyana",158.378,1191,"Robbery"
"1319",2011,0.17,0.83,175,"Americas","Paraguay",213.356,13514,"Robbery"
"1320",2011,0.17,0.83,176,"Americas","Peru",221.784,64903,"Robbery"
"1321",2011,0.17,0.83,177,"Americas","Uruguay",445.325,15003,"Robbery"
"1322",2011,0.17,0.83,178,"Asia","Kazakhstan",109.86,18117,"Robbery"
"1323",2011,0.17,0.83,179,"Asia","Kyrgyzstan",44.11,2434,"Robbery"
"1324",2011,0.17,0.83,180,"Asia","Tajikistan",3.741,288,"Robbery"
"1325",2011,0.17,0.83,181,"Asia","Uzbekistan",NA,NA,"Robbery"
"1326",2011,0.17,0.83,182,"Asia","Hong Kong Special Administrative Region of China",10.432,731,"Robbery"
"1327",2011,0.17,0.83,183,"Asia","Japan",2.878,3698,"Robbery"
"1328",2011,0.17,0.83,184,"Asia","Macao Special Administrative Region of China",35.935,198,"Robbery"
"1329",2011,0.17,0.83,185,"Asia","Mongolia",19.35,536,"Robbery"
"1330",2011,0.17,0.83,186,"Asia","Republic of Korea",8.022,3994,"Robbery"
"1331",2011,0.17,0.83,187,"Asia","Indonesia",4.572,11207,"Robbery"
"1332",2011,0.17,0.83,188,"Asia","Myanmar",0.02,10,"Robbery"
"1333",2011,0.17,0.83,189,"Asia","Philippines",32.476,31037,"Robbery"
"1334",2011,0.17,0.83,190,"Asia","Singapore",7.485,394,"Robbery"
"1335",2011,0.17,0.83,191,"Asia","Thailand",1.882,1271,"Robbery"
"1336",2011,0.17,0.83,192,"Asia","Timor-Leste",NA,NA,"Robbery"
"1337",2011,0.17,0.83,193,"Asia","Bhutan",5.916,41,"Robbery"
"1338",2011,0.17,0.83,194,"Asia","India",1.976,24700,"Robbery"
"1339",2011,0.17,0.83,195,"Asia","Maldives",188.947,718,"Robbery"
"1340",2011,0.17,0.83,196,"Asia","Nepal",NA,NA,"Robbery"
"1341",2011,0.17,0.83,197,"Asia","Pakistan",11.193,20521,"Robbery"
"1342",2011,0.17,0.83,198,"Asia","Sri Lanka",30.591,6240,"Robbery"
"1343",2011,0.17,0.83,199,"Asia","Armenia",11.957,344,"Robbery"
"1344",2011,0.17,0.83,200,"Asia","Azerbaijan",3.346,306,"Robbery"
"1345",2011,0.17,0.83,201,"Asia","Cyprus",12.178,137,"Robbery"
"1346",2011,0.17,0.83,202,"Asia","Georgia",NA,NA,"Robbery"
"1347",2011,0.17,0.83,203,"Asia","Israel",36.677,2746,"Robbery"
"1348",2011,0.17,0.83,204,"Asia","Jordan",NA,NA,"Robbery"
"1349",2011,0.17,0.83,205,"Asia","Lebanon",NA,NA,"Robbery"
"1350",2011,0.17,0.83,206,"Asia","Oman",NA,NA,"Robbery"
"1351",2011,0.17,0.83,207,"Asia","Saudi Arabia",NA,NA,"Robbery"
"1352",2011,0.17,0.83,208,"Asia","State of Palestine",55.349,2297,"Robbery"
"1353",2011,0.17,0.83,209,"Asia","Turkey",13.156,9662,"Robbery"
"1354",2011,0.17,0.83,210,"Asia","United Arab Emirates",NA,NA,"Robbery"
"1355",2011,0.17,0.83,211,"Europe","Belarus",38.672,3641,"Robbery"
"1356",2011,0.17,0.83,212,"Europe","Bulgaria",42.147,3110,"Robbery"
"1357",2011,0.17,0.83,213,"Europe","Czech Republic",36.728,3881,"Robbery"
"1358",2011,0.17,0.83,214,"Europe","Hungary",32.367,3203,"Robbery"
"1359",2011,0.17,0.83,215,"Europe","Poland",46.306,17729,"Robbery"
"1360",2011,0.17,0.83,216,"Europe","Republic of Moldova",3.726,152,"Robbery"
"1361",2011,0.17,0.83,217,"Europe","Romania",11.068,2251,"Robbery"
"1362",2011,0.17,0.83,218,"Europe","Russian Federation",88.914,127772,"Robbery"
"1363",2011,0.17,0.83,219,"Europe","Slovakia",15.733,851,"Robbery"
"1364",2011,0.17,0.83,220,"Europe","Ukraine",NA,NA,"Robbery"
"1365",2011,0.17,0.83,221,"Europe","Denmark",58.051,3241,"Robbery"
"1366",2011,0.17,0.83,222,"Europe","Estonia",39.533,525,"Robbery"
"1367",2011,0.17,0.83,223,"Europe","Finland",30.093,1622,"Robbery"
"1368",2011,0.17,0.83,224,"Europe","Iceland",13.003,42,"Robbery"
"1369",2011,0.17,0.83,225,"Europe","Ireland",63.842,2931,"Robbery"
"1370",2011,0.17,0.83,226,"Europe","Latvia",50,1047,"Robbery"
"1371",2011,0.17,0.83,227,"Europe","Lithuania",81.155,2502,"Robbery"
"1372",2011,0.17,0.83,228,"Europe","Norway",32.801,1623,"Robbery"
"1373",2011,0.17,0.83,229,"Europe","Sweden",102.662,9719,"Robbery"
"1374",2011,0.17,0.83,230,"Europe","Albania",9.15,268,"Robbery"
"1375",2011,0.17,0.83,231,"Europe","Andorra",5.952,5,"Robbery"
"1376",2011,0.17,0.83,232,"Europe","Bosnia and Herzegovina",26.632,975,"Robbery"
"1377",2011,0.17,0.83,233,"Europe","Croatia",32.043,1382,"Robbery"
"1378",2011,0.17,0.83,234,"Europe","Greece",61.28,6636,"Robbery"
"1379",2011,0.17,0.83,235,"Europe","Holy See",0,0,"Robbery"
"1380",2011,0.17,0.83,236,"Europe","Italy",97.679,58206,"Robbery"
"1381",2011,0.17,0.83,237,"Europe","Malta",52.392,219,"Robbery"
"1382",2011,0.17,0.83,238,"Europe","Montenegro",23.04,144,"Robbery"
"1383",2011,0.17,0.83,239,"Europe","North Macedonia",24.759,513,"Robbery"
"1384",2011,0.17,0.83,240,"Europe","Portugal",192.752,20372,"Robbery"
"1385",2011,0.17,0.83,241,"Europe","Serbia",39.581,3548,"Robbery"
"1386",2011,0.17,0.83,242,"Europe","Slovenia",19.649,403,"Robbery"
"1387",2011,0.17,0.83,243,"Europe","Spain",186.301,87718,"Robbery"
"1388",2011,0.17,0.83,244,"Europe","Austria",48.096,4066,"Robbery"
"1389",2011,0.17,0.83,245,"Europe","Belgium",248.239,27341,"Robbery"
"1390",2011,0.17,0.83,246,"Europe","France",191.335,120966,"Robbery"
"1391",2011,0.17,0.83,247,"Europe","Germany",59.391,48021,"Robbery"
"1392",2011,0.17,0.83,248,"Europe","Liechtenstein",2.778,1,"Robbery"
"1393",2011,0.17,0.83,249,"Europe","Luxembourg",76.686,398,"Robbery"
"1394",2011,0.17,0.83,250,"Europe","Monaco",NA,NA,"Robbery"
"1395",2011,0.17,0.83,251,"Europe","Netherlands",91.946,15390,"Robbery"
"1396",2011,0.17,0.83,252,"Europe","Switzerland",66.22,5236,"Robbery"
"1397",2011,0.17,0.83,253,"Oceania","Australia",60.564,13650,"Robbery"
"1398",2011,0.17,0.83,254,"Oceania","New Zealand",52.953,2340,"Robbery"
"1399",2012,0.19,0.81,255,"Africa","Burundi",45.923,4246,"Robbery"
"1400",2012,0.19,0.81,256,"Africa","Kenya",7.356,3262,"Robbery"
"1401",2012,0.19,0.81,257,"Africa","Madagascar",9.809,2192,"Robbery"
"1402",2012,0.19,0.81,258,"Africa","Mauritius",NA,NA,"Robbery"
"1403",2012,0.19,0.81,259,"Africa","Rwanda",24.806,2617,"Robbery"
"1404",2012,0.19,0.81,260,"Africa","Uganda",12.136,4194,"Robbery"
"1405",2012,0.19,0.81,261,"Africa","United Republic of Tanzania",25.41,11956,"Robbery"
"1406",2012,0.19,0.81,262,"Africa","Cameroon",73.316,15752,"Robbery"
"1407",2012,0.19,0.81,263,"Africa","Sao Tome and Principe",NA,NA,"Robbery"
"1408",2012,0.19,0.81,264,"Africa","Algeria",28.646,10709,"Robbery"
"1409",2012,0.19,0.81,265,"Africa","Egypt",NA,NA,"Robbery"
"1410",2012,0.19,0.81,266,"Africa","Morocco",NA,NA,"Robbery"
"1411",2012,0.19,0.81,267,"Africa","Botswana",NA,NA,"Robbery"
"1412",2012,0.19,0.81,268,"Africa","South Africa",NA,NA,"Robbery"
"1413",2012,0.19,0.81,269,"Africa","Benin",NA,NA,"Robbery"
"1414",2012,0.19,0.81,270,"Africa","Cabo Verde",874.851,4418,"Robbery"
"1415",2012,0.19,0.81,271,"Africa","Guinea-Bissau",NA,NA,"Robbery"
"1416",2012,0.19,0.81,272,"Africa","Nigeria",1.787,2988,"Robbery"
"1417",2012,0.19,0.81,273,"Africa","Senegal",NA,NA,"Robbery"
"1418",2012,0.19,0.81,274,"Americas","Bahamas",100.824,367,"Robbery"
"1419",2012,0.19,0.81,275,"Americas","Barbados",195.423,555,"Robbery"
"1420",2012,0.19,0.81,276,"Americas","Dominica",NA,NA,"Robbery"
"1421",2012,0.19,0.81,277,"Americas","Dominican Republic",21.055,2091,"Robbery"
"1422",2012,0.19,0.81,278,"Americas","Grenada",22.43,24,"Robbery"
"1423",2012,0.19,0.81,279,"Americas","Jamaica",97.502,2771,"Robbery"
"1424",2012,0.19,0.81,280,"Americas","Puerto Rico",178.061,6298,"Robbery"
"1425",2012,0.19,0.81,281,"Americas","St. Kitts and Nevis",NA,NA,"Robbery"
"1426",2012,0.19,0.81,282,"Americas","St. Vincent and the Grenadines",148.148,160,"Robbery"
"1427",2012,0.19,0.81,283,"Americas","Trinidad and Tobago",329.814,4436,"Robbery"
"1428",2012,0.19,0.81,284,"Americas","Belize",144.083,487,"Robbery"
"1429",2012,0.19,0.81,285,"Americas","Costa Rica",NA,NA,"Robbery"
"1430",2012,0.19,0.81,286,"Americas","El Salvador",88.506,5521,"Robbery"
"1431",2012,0.19,0.81,287,"Americas","Guatemala",25.034,3823,"Robbery"
"1432",2012,0.19,0.81,288,"Americas","Honduras",227.682,19674,"Robbery"
"1433",2012,0.19,0.81,289,"Americas","Mexico",636.879,746894,"Robbery"
"1434",2012,0.19,0.81,290,"Americas","Nicaragua",NA,NA,"Robbery"
"1435",2012,0.19,0.81,291,"Americas","Panama",266.189,10038,"Robbery"
"1436",2012,0.19,0.81,292,"Americas","Bermuda",129.231,84,"Robbery"
"1437",2012,0.19,0.81,293,"Americas","Canada",79.457,27748,"Robbery"
"1438",2012,0.19,0.81,294,"Americas","United States of America",113.058,355051,"Robbery"
"1439",2012,0.19,0.81,295,"Americas","Argentina",NA,NA,"Robbery"
"1440",2012,0.19,0.81,296,"Americas","Bolivia (Plurinational State of)",138.861,14411,"Robbery"
"1441",2012,0.19,0.81,297,"Americas","Brazil",491.538,979571,"Robbery"
"1442",2012,0.19,0.81,298,"Americas","Chile",469.333,81664,"Robbery"
"1443",2012,0.19,0.81,299,"Americas","Colombia",179.371,82647,"Robbery"
"1444",2012,0.19,0.81,300,"Americas","Ecuador",555.073,85892,"Robbery"
"1445",2012,0.19,0.81,301,"Americas","Guyana",185.563,1401,"Robbery"
"1446",2012,0.19,0.81,302,"Americas","Paraguay",233.666,15006,"Robbery"
"1447",2012,0.19,0.81,303,"Americas","Peru",259.003,76424,"Robbery"
"1448",2012,0.19,0.81,304,"Americas","Uruguay",456.17,15414,"Robbery"
"1449",2012,0.19,0.81,305,"Asia","Kazakhstan",120.935,20259,"Robbery"
"1450",2012,0.19,0.81,306,"Asia","Kyrgyzstan",36.891,2074,"Robbery"
"1451",2012,0.19,0.81,307,"Asia","Tajikistan",NA,NA,"Robbery"
"1452",2012,0.19,0.81,308,"Asia","Uzbekistan",NA,NA,"Robbery"
"1453",2012,0.19,0.81,309,"Asia","Hong Kong Special Administrative Region of China",8.741,616,"Robbery"
"1454",2012,0.19,0.81,310,"Asia","Japan",2.876,3693,"Robbery"
"1455",2012,0.19,0.81,311,"Asia","Macao Special Administrative Region of China",31.738,179,"Robbery"
"1456",2012,0.19,0.81,312,"Asia","Mongolia",19.54,552,"Robbery"
"1457",2012,0.19,0.81,313,"Asia","Republic of Korea",5.166,2586,"Robbery"
"1458",2012,0.19,0.81,314,"Asia","Indonesia",4.973,12355,"Robbery"
"1459",2012,0.19,0.81,315,"Asia","Myanmar",0.019,10,"Robbery"
"1460",2012,0.19,0.81,316,"Asia","Philippines",27.762,26988,"Robbery"
"1461",2012,0.19,0.81,317,"Asia","Singapore",5.401,290,"Robbery"
"1462",2012,0.19,0.81,318,"Asia","Thailand",2.242,1521,"Robbery"
"1463",2012,0.19,0.81,319,"Asia","Timor-Leste",NA,NA,"Robbery"
"1464",2012,0.19,0.81,320,"Asia","Bhutan",4.701,33,"Robbery"
"1465",2012,0.19,0.81,321,"Asia","India",2.501,31657,"Robbery"
"1466",2012,0.19,0.81,322,"Asia","Maldives",244.836,972,"Robbery"
"1467",2012,0.19,0.81,323,"Asia","Nepal",NA,NA,"Robbery"
"1468",2012,0.19,0.81,324,"Asia","Pakistan",9.121,17081,"Robbery"
"1469",2012,0.19,0.81,325,"Asia","Sri Lanka",31.91,6552,"Robbery"
"1470",2012,0.19,0.81,326,"Asia","Armenia",10.749,310,"Robbery"
"1471",2012,0.19,0.81,327,"Asia","Azerbaijan",2.72,252,"Robbery"
"1472",2012,0.19,0.81,328,"Asia","Cyprus",15.242,173,"Robbery"
"1473",2012,0.19,0.81,329,"Asia","Georgia",NA,NA,"Robbery"
"1474",2012,0.19,0.81,330,"Asia","Israel",NA,NA,"Robbery"
"1475",2012,0.19,0.81,331,"Asia","Jordan",NA,NA,"Robbery"
"1476",2012,0.19,0.81,332,"Asia","Lebanon",NA,NA,"Robbery"
"1477",2012,0.19,0.81,333,"Asia","Oman",NA,NA,"Robbery"
"1478",2012,0.19,0.81,334,"Asia","Saudi Arabia",NA,NA,"Robbery"
"1479",2012,0.19,0.81,335,"Asia","State of Palestine",47.053,1996,"Robbery"
"1480",2012,0.19,0.81,336,"Asia","Turkey",13.802,10303,"Robbery"
"1481",2012,0.19,0.81,337,"Asia","United Arab Emirates",0.492,45,"Robbery"
"1482",2012,0.19,0.81,338,"Europe","Belarus",28.204,2656,"Robbery"
"1483",2012,0.19,0.81,339,"Europe","Bulgaria",40.292,2955,"Robbery"
"1484",2012,0.19,0.81,340,"Europe","Czech Republic",32.284,3416,"Robbery"
"1485",2012,0.19,0.81,341,"Europe","Hungary",30.779,3036,"Robbery"
"1486",2012,0.19,0.81,342,"Europe","Poland",43.647,16685,"Robbery"
"1487",2012,0.19,0.81,343,"Europe","Republic of Moldova",4.097,167,"Robbery"
"1488",2012,0.19,0.81,344,"Europe","Romania",15.786,3193,"Robbery"
"1489",2012,0.19,0.81,345,"Europe","Russian Federation",76.436,110063,"Robbery"
"1490",2012,0.19,0.81,346,"Europe","Slovakia",17.987,974,"Robbery"
"1491",2012,0.19,0.81,347,"Europe","Ukraine",NA,NA,"Robbery"
"1492",2012,0.19,0.81,348,"Europe","Denmark",53.52,3003,"Robbery"
"1493",2012,0.19,0.81,349,"Europe","Estonia",34.543,457,"Robbery"
"1494",2012,0.19,0.81,350,"Europe","Finland",29.843,1616,"Robbery"
"1495",2012,0.19,0.81,351,"Europe","Iceland",15.337,50,"Robbery"
"1496",2012,0.19,0.81,352,"Europe","Ireland",61.133,2817,"Robbery"
"1497",2012,0.19,0.81,353,"Europe","Latvia",45.578,943,"Robbery"
"1498",2012,0.19,0.81,354,"Europe","Lithuania",63.132,1923,"Robbery"
"1499",2012,0.19,0.81,355,"Europe","Norway",29.597,1484,"Robbery"
"1500",2012,0.19,0.81,356,"Europe","Sweden",96.542,9213,"Robbery"
"1501",2012,0.19,0.81,357,"Europe","Albania",11.187,326,"Robbery"
"1502",2012,0.19,0.81,358,"Europe","Andorra",7.317,6,"Robbery"
"1503",2012,0.19,0.81,359,"Europe","Bosnia and Herzegovina",28.017,1010,"Robbery"
"1504",2012,0.19,0.81,360,"Europe","Croatia",36.965,1588,"Robbery"
"1505",2012,0.19,0.81,361,"Europe","Greece",55.579,5992,"Robbery"
"1506",2012,0.19,0.81,362,"Europe","Holy See",0,0,"Robbery"
"1507",2012,0.19,0.81,363,"Europe","Italy",104.613,62641,"Robbery"
"1508",2012,0.19,0.81,364,"Europe","Malta",60.9,257,"Robbery"
"1509",2012,0.19,0.81,365,"Europe","Montenegro",18.69,117,"Robbery"
"1510",2012,0.19,0.81,366,"Europe","North Macedonia",22.613,469,"Robbery"
"1511",2012,0.19,0.81,367,"Europe","Portugal",175.888,18514,"Robbery"
"1512",2012,0.19,0.81,368,"Europe","Serbia",42.405,3791,"Robbery"
"1513",2012,0.19,0.81,369,"Europe","Slovenia",18.999,391,"Robbery"
"1514",2012,0.19,0.81,370,"Europe","Spain",205.272,96607,"Robbery"
"1515",2012,0.19,0.81,371,"Europe","Austria",48.13,4092,"Robbery"
"1516",2012,0.19,0.81,372,"Europe","Belgium",231.015,25608,"Robbery"
"1517",2012,0.19,0.81,373,"Europe","France",194.786,123814,"Robbery"
"1518",2012,0.19,0.81,374,"Europe","Germany",60.157,48711,"Robbery"
"1519",2012,0.19,0.81,375,"Europe","Liechtenstein",13.514,5,"Robbery"
"1520",2012,0.19,0.81,376,"Europe","Luxembourg",99.247,527,"Robbery"
"1521",2012,0.19,0.81,377,"Europe","Monaco",NA,NA,"Robbery"
"1522",2012,0.19,0.81,378,"Europe","Netherlands",87.929,14765,"Robbery"
"1523",2012,0.19,0.81,379,"Europe","Switzerland",75.874,6076,"Robbery"
"1524",2012,0.19,0.81,380,"Oceania","Australia",57.462,13161,"Robbery"
"1525",2012,0.19,0.81,381,"Oceania","New Zealand",46.688,2086,"Robbery"
"1526",2013,0.22,0.78,382,"Africa","Burundi",43.061,4108,"Robbery"
"1527",2013,0.22,0.78,383,"Africa","Kenya",7.801,3551,"Robbery"
"1528",2013,0.22,0.78,384,"Africa","Madagascar",12.277,2819,"Robbery"
"1529",2013,0.22,0.78,385,"Africa","Mauritius",NA,NA,"Robbery"
"1530",2013,0.22,0.78,386,"Africa","Rwanda",25.638,2772,"Robbery"
"1531",2013,0.22,0.78,387,"Africa","Uganda",10.141,3620,"Robbery"
"1532",2013,0.22,0.78,388,"Africa","United Republic of Tanzania",22.73,11020,"Robbery"
"1533",2013,0.22,0.78,389,"Africa","Cameroon",113.362,25027,"Robbery"
"1534",2013,0.22,0.78,390,"Africa","Sao Tome and Principe",NA,NA,"Robbery"
"1535",2013,0.22,0.78,391,"Africa","Algeria",46.539,17750,"Robbery"
"1536",2013,0.22,0.78,392,"Africa","Egypt",NA,NA,"Robbery"
"1537",2013,0.22,0.78,393,"Africa","Morocco",44.065,14857,"Robbery"
